key,name,side_effects
695020,Lansoprazole,"['constipation', 'nausea', 'headache', 'dizziness', 'diarrhea', 'in men, difficulty achieving or maintaining an erection', 'rash; hives; itching; swelling of the eyes, face, lips, mouth, throat, or tongue; difficulty breathing or swallowing; hoarseness', 'blistering, peeling, or bleeding skin; sores on the lips, nose, mouth, or genitals; swollen glands; shortness of breath; fever; flu-like symptoms', 'increased or decreased urination, blood in urine, fatigue, nausea, loss of appetite, fever, rash, or joint pain', 'irregular, fast, or pounding heartbeat; muscle spasms; uncontrollable shaking of a part of the body; excessive tiredness; lightheadedness; dizziness; or seizures', 'severe diarrhea with watery stools, stomach pain, or fever that does not go away', 'new or worsening joint pain; rash on cheeks or arms that is sensitive to sunlight']"
697038,Loratadine,"['headache', 'drowsiness', 'tiredness', 'rash, hives, itching,Â\xa0difficulty breathing or swallowing, or swelling of the eyes, face, lips, tongue, throat']"
696015,Acarbose,"['shakiness', 'dizziness or lightheadedness', 'sweating', 'nervousness or irritability', 'sudden changes in behavior or mood', 'headache', 'numbness or tingling around the mouth', 'weakness', 'pale skin', 'hunger', 'clumsy or jerky movements', 'confusion', 'seizures', 'loss of consciousness', 'extreme thirst', 'frequent urination', 'extreme hunger', 'weakness', 'blurred vision', 'dry mouth', 'upset stomach and vomiting', 'shortness of breath', 'breath that smells fruity', 'decreased consciousness']"
613030,Pomalidomide,"['constipation', 'diarrhea', 'nausea', 'vomiting', 'loss of appetite', 'weight changes', 'uncontrollable shaking of a part of the body', 'unusual sweating or night sweats', 'anxiety', 'dry skin', 'swelling of the arms, hands, feet, ankles, or lower legs', 'joint, muscle, or back pain', 'trouble falling asleep or staying asleep', 'rash', 'itching', 'hives', 'blistering and peeling skin', 'swelling of the eyes, face, tongue, throat, hands, arms, feet, ankles, or lower legs', 'difficulty breathing or swallowing', 'hoarseness', 'fever, sore throat, chills, cough, or other signs of infection', 'yellow eyes or skin', 'dark urine', 'pain or discomfort in the right upper stomach area', 'difficult, frequent, or painful urination', 'pale skin', 'unusual tiredness or weakness', 'unusual bleeding or bruising', 'nosebleed', 'numbness, burning, or tingling in the hands or feet', 'seizures']"
600035,Nevirapine,"['headache', 'diarrhea', 'stomach pain']"
605036,Isocarboxazid,"['dry mouth', 'constipation', 'diarrhea', 'weakness', 'extreme tiredness', 'forgetfulness', 'decreased sexual ability', 'frequent, painful, or difficult urination', 'headaches', 'fast or pounding heartbeat', 'chest pain', 'sweating', 'fever', 'chills', 'cold, clammy skin', 'dizziness', 'tightness in the chest or throat', 'stiff or sore neck', 'nausea', 'vomiting', 'fainting', 'blurred vision', 'sensitivity to light', 'wide pupils (black circle in the middle of the eye)', 'yellowing of the skin or eyes', 'uncontrollable shaking of a part of the body', 'sudden jerking of a part of the body', 'seizures', 'numbness, burning, or tingling in the arms or legs']"
619056,Pretomanid,"['acne', 'headache', 'heartburn', 'loss of appetite', 'weight loss', 'rash', 'itching', 'stomach pain', 'nausea', 'vomiting', 'diarrhea', 'constipation', 'dry skin', 'difficulty falling asleep or staying asleep', 'loss of appetite, nausea, yellow eyes or skin, pain in the upper right area of the stomach, or dark urine', 'pain, numbness, or weakness in hands, feet, or other parts of the body; or problems with balance', 'vision changes', 'fast or irregular heartbeat; feeling dizzy; or fainting', 'pale skin or extreme tiredness', 'repeated nausea and vomiting; fast breathing; confusion; or feeling tired', 'sudden, stabbing pain in the chest, particularly when breathing in and out']"
682077,Meprobamate,"['drowsiness', 'dizziness', 'nausea', 'vomiting', 'diarrhea', 'headache', 'vision changes', 'excitement', 'weakness', 'rash', 'itching', 'hives or skin blistering', 'difficulty breathing or swallowing', 'fever, sore throat, or chills', 'swelling of the eyes, face, lips, tongue, or throat', 'unusual bruising or bleeding', 'bloody nose', 'tiny purple-colored skin spots', 'loss of muscle coordination', 'pounding or irregular heartbeat']"
699062,Ziprasidone,"['headache', 'restlessness', 'anxiety', 'lack of energy', 'constipation', 'diarrhea', 'loss of appetite', 'muscle pain', 'stomach pain', 'runny nose', 'cough', 'weight gain', 'breast enlargement or discharge', 'late or missed menstrual period', 'decreased sexual ability', 'dizziness, feeling unsteady, or having trouble keeping your balance', 'unusual movements of your face or body that you cannot control', 'fast, irregular, or pounding heartbeat; dizziness; or fainting', 'rash,  hives, or itching', 'blisters or peeling of skin, mouth sores, swollen glands, or fever', 'falling', 'painful erection of the penis that lasts for hours', 'agitation, fever, sweating, confusion, loss of consciousness, fast or irregular heartbeat, shivering or shaking, severe muscle stiffness or twitching, hallucinations, loss of coordination, nausea, vomiting, or diarrhea']"
699040,Oseltamivir,"['nausea', 'vomiting', 'stomach pain', 'diarrhea', 'headache', 'rash, hives, or blisters on the skin', 'mouth sores', 'itching', 'swelling of the face or tongue', 'difficulty breathing or swallowing', 'hoarseness', 'confusion', 'speech problems', 'shaky movements', 'hallucinations (seeing things or hearing voices that do not exist)']"
601099,Potassium,"['upset stomach', 'vomiting', 'diarrhea', 'mental confusion', 'listlessness', 'tingling, prickling, burning, tight, or pulling sensation of arms, hands, legs, or feet', 'heaviness or weakness of legs', 'cold, pale, gray skin', 'stomach pain', 'unusual stomach bulging', 'black stools']"
613044,Afatinib,"['cracking or swelling of the lips or sores in the corners of the mouth', 'dry skin or itching', 'loss of appetite', 'nail infection', 'acne', 'nose bleeds', 'diarrhea', 'dry mouth, dark urine, decreased sweating, dry skin, and other signs of dehydration', 'decreased urination', 'swelling of the arms, hands, feet, ankles, or lower legs', 'rash', 'pain, redness, peeling, or blistering of skin', 'difficulty breathing', 'shortness of breath', 'rapid, irregular, or pounding heartbeat', 'sudden weight gain', 'cough', 'fever', 'excessive tiredness', 'pain in the right upper part of the stomach', 'unusual bruising or bleeding', 'nausea', 'vomiting', 'yellowing of the skin or eyes', 'dark urine', 'red, swollen, painful, or teary eyes', 'sudden changes in vision, including blurred vision', 'sensitivity to light']"
601245,Oxcarbazepine,"['fast, repeating eye movements that you cannot control', 'diarrhea', 'constipation', 'heartburn', 'stomach pain', 'nausea', 'vomiting', 'loss of appetite', 'changes in the way food tastes', 'dry mouth', 'thirst', 'weight gain', 'headache', 'shaking of a part of the body that you cannot control; difficulty coordinating movements; falling down', 'slowed movements or thoughts; forgetfulness, difficulty concentrating, and speech problems', 'back, arm, or leg pain', 'muscle weakness or sudden tightness', 'increased sweating', 'swelling, redness, irritation, burning, or itching of the vagina, white vaginal discharge', 'rash; hives; swelling of the face, throat, tongue, lips, eyes, hands, feet, ankles, or lower legs: or difficulty swallowing or breathing', 'nausea, headache, lack of energy, confusion, or seizures that last longer or happen more often than in the past', 'peeling, blistering, or shedding skin', 'rash; hives; sores in mouth or around eyes; fever; extreme tiredness; chest pain; muscle weakness or pain; swelling of the face, neck, groin, or underarm area; yellowing of the skin or eyes; unusual bleeding or bruising; bloody, cloudy, increased, decreased, or painful urination', 'sore throat, cough, chills, and other signs of infection']"
681027,Indomethacin,"['headache', 'dizziness', 'vomiting', 'diarrhea', 'constipation', 'ringing in the ears', 'unexplained weight gain', 'shortness of breath or difficulty breathing', 'swelling in the abdomen, ankles, feet, or legs', 'fever, rash, lymph node swelling, or facial swelling', 'fever', 'blisters', 'rash', 'itching', 'hives', 'swelling of the eyes, face, tongue, lips, throat, or hands', 'difficulty breathing or swallowing', 'hoarseness', 'pale skin', 'fast heartbeat', 'excessive tiredness', 'unusual bleeding or bruising', 'lack of energy', 'nausea', 'loss of appetite', 'pain in the upper right part of the stomach', 'flu-like symptoms', 'yellowing of the skin or eyes', 'cloudy, discolored, or bloody urine', 'back pain', 'difficult or painful urination', 'blurred vision or other problems with sight']"
620035,Ripretinib,"['muscle or joint pain', 'hair loss', 'dry or itchy skin', 'weakness', 'nausea', 'vomiting', 'stomach pain', 'constipation', 'diarrhea', 'mouth sores or ulcers', 'headache', 'weight loss', 'loss of appetite', 'muscle spasms', 'fatigue', 'numbness or tingling in the hands, feet, arms, or legs', 'redness, pain, blisters, bleeding, or swelling on hands or feet; or rash', 'new wart', 'changes in skin appearance', 'skin sore or red bump that bleeds or does not heal', 'change in size or color of a mole', 'tiredness; swelling of stomach, legs, or ankles; shortness of breath; or neck veins sticking out']"
604003,Aprepitant,"['weakness', 'tiredness', 'dizziness', 'diarrhea', 'constipation', 'gas', 'stomach pain', 'heartburn', 'nausea', 'hiccups', 'loss of appetite', 'headache', 'fever', 'hair loss', 'hives', 'rash', 'itching', 'skin peeling or blisters', 'difficulty breathing or swallowing']"
607067,Armodafinil,"['headache', 'dizziness', 'difficulty falling asleep or staying asleep', 'difficulty concentrating or paying attention', 'uncontrollable shaking of a part of the body', 'numbness, burning, or tingling of the hands or feet', 'nausea', 'vomiting', 'heartburn', 'stomach pain', 'constipation', 'diarrhea', 'loss of appetite', 'thirst', 'dry mouth', 'sweating', 'frequent urination', 'rash', 'blisters', 'peeling skin', 'mouth sores', 'hives', 'itching', 'swelling of the eyes, face, lips, tongue, throat, hands, arms, feet, ankles, or lower legs', 'hoarseness', 'difficulty breathing or swallowing', 'weakness', 'chest pain', 'pounding or irregular heartbeat', 'frenzied, abnormally excited mood', 'hallucinating (seeing things or hearing voices that do not exist)', 'anxiety', 'depression', 'thinking about killing or harming yourself']"
695011,Tramadol,"['sleepiness', 'headache', 'nervousness', 'uncontrollable shaking of a part of the body', 'changes in mood', 'heartburn or indigestion', 'dry mouth', 'hives', 'rash', 'blisters', 'hoarseness', 'difficulty swallowing or breathing', 'chest pain', 'swelling of the eyes, face, throat, tongue, lips, hands, feet, ankles, or lower legs', 'agitation, hallucinations (seeing things or hearing voices that do not exist), fever, sweating, confusion, fast heartbeat, shivering, severe muscle stiffness or twitching, loss of coordination, or diarrhea', 'nausea, vomiting, loss of appetite, fatigue, weakness, or dizziness', 'changes in heartbeat', 'headache, confusion, loss of energy, drowsiness, restlessness, muscle weakness, spasms or cramps', 'hunger, shaking of a part of your body that you cannot control, irritability, or difficulty concentrating', 'loss of consciousness', 'seizures']"
612028,Ezogabine,"['problems with coordination, balance, or walking', 'memory problems', 'dizziness', 'drowsiness, confusion, or trouble concentrating', 'tiredness', 'weakness', 'difficulty or inability to speak or understand speech or written language', 'feelings of numbness, tingling, pricking, burning, or creeping on the skin', 'uncontrollable shaking of a part of the body', 'abnormal color of urine', 'nausea', 'constipation', 'weight gain', 'inability to begin urinating', 'changes in color (blue) of skin, lips, or fingernails', 'pain when urinating', 'weak urine stream', 'difficulty emptying your bladder', 'blood in urine', 'difficulty thinking clearly, understanding reality, or using good judgment', 'hallucinations (seeing things or hearing voices that do not exist)']"
682706,Flavoxate,"['vomiting', 'upset stomach', 'dry mouth or throat', 'blurred vision', 'eye pain', 'increased sensitivity of your eyes to light', 'confusion (especially in the elderly)', 'skin rash', 'fast or irregular heartbeat', 'severe dizziness or drowsiness', 'sore throat with fever']"
